shopTitle,price,title,auction,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel
南京精品数码,4158.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max国行正品零售机双卡5G手机南京发货,item.taobao.com/item.htm?id=765100406632&ns=1&abbucket=15#detail,765100406632,108,江苏 南京,0,0,1,0,0,A15,1200,20,,1,1200
麦克的二手原装iPhone,4399.0,Apple/苹果 <span class=H>iPhone</span>13ProMax全网通5G原装正品支持高刷A<span class=H>15</span>满血13PM,item.taobao.com/item.htm?id=723781563122&ns=1&abbucket=15#detail,723781563122,396,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
爱芳数码 65期金牌卖家,2398.0,21款Apple/苹果 <span class=H>iPhone</span> 13 直降5G手机苹果13智能手机,item.taobao.com/item.htm?id=670683656959&ns=1&abbucket=15#detail,670683656959,336,广东 深圳,1,0,1,0,0,A15,1200,20,,1,1200
爱球数码手机店,3348.0,【现货速发】Apple/苹果 <span class=H>iPhone</span> 14 Plus苹果14ProMax 苹果14手机,item.taobao.com/item.htm?id=716643248581&ns=1&abbucket=15#detail,716643248581,276,广东 深圳,1,0,1,1,0,A15 仿生芯片,1200,20,,1,1200
平安数码,3520.0,顺丰包邮 Apple/苹果 <span class=H>iPhone</span> 14 苹果14Plus 14ProMax苹果手机5G,item.taobao.com/item.htm?id=733052967299&ns=1&abbucket=15#detail,733052967299,60,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
多德数码,3370.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max全网通5G手机正品分期免息13PROMAX,item.taobao.com/item.htm?id=748630645779&ns=1&abbucket=15#detail,748630645779,60,北京,0,0,1,0,0,A15,1200,20,,1,1200
派派数码丶,7658.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max国行官方正品新款苹果<span class=H>15</span>promax手机,item.taobao.com/item.htm?id=774750104218&ns=1&abbucket=15#detail,774750104218,144,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
杭州佐佐数码商行,4049.0,现货Apple/苹果 <span class=H>iPhone</span> 14苹果14紫色全新国行原封未激活5G手机,item.taobao.com/item.htm?id=712584014582&ns=1&abbucket=15#detail,712584014582,12,浙江 杭州,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
超凡数码 十年老店,4000.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro 正品国行双卡苹果13ProMax全网通G,item.taobao.com/item.htm?id=773756552007&ns=1&abbucket=15#detail,773756552007,12,广东 揭阳,0,0,1,0,0,A15,1200,20,,1,1200
武汉钓鱼数码,3400.0,Apple/苹果 <span class=H>iPhone</span> 14 5G手机 6.1英寸 苹果双卡全网通5G 苹果14,item.taobao.com/item.htm?id=711000901879&ns=1&abbucket=15#detail,711000901879,252,湖北 武汉,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
神速手机 全球购商家,2699.0,【现货14】Apple/苹果 <span class=H>iPhone</span> 14新款苹果14 6.1寸智能<span class=H>iphone</span>手机,item.taobao.com/item.htm?id=714016079340&ns=1&abbucket=15#detail,714016079340,84,广东 深圳,1,0,1,1,1,A15 仿生芯片,1200,20,,1,1200
嘉美科技数码,3399.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max苹果13promax正品手机5G分期免息,item.taobao.com/item.htm?id=740347083466&ns=1&abbucket=15#detail,740347083466,48,上海,0,0,1,0,1,A15,1200,20,,1,1200
接地数码,8099.0,【分期免息】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max 资源机准新级,item.taobao.com/item.htm?id=773237219258&ns=1&abbucket=15#detail,773237219258,84,广东 深圳,1,0,1,1,0,A17 Pro 芯片,4800,20,,1,4800
ai智能手机iphone店,3680.0,分期免息Apple/苹果 <span class=H>iPhone</span> 14国行双卡5G手机<span class=H>iphone</span>14苹果14现货,item.taobao.com/item.htm?id=732520805382&ns=1&abbucket=15#detail,732520805382,156,广东 广州,1,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
梵希数码,3000.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max 全新正品苹果13Pro原装 十三分期,item.taobao.com/item.htm?id=744668076824&ns=1&abbucket=15#detail,744668076824,120,广东 深圳,0,0,1,0,1,A15,1200,20,,1,1200
万淘宜购,3250.0,Apple/苹果 <span class=H>iPhone</span> 13 6.1寸 5.4寸 <span class=H>iPhone</span>13 mini 国行原封新款,item.taobao.com/item.htm?id=654987836345&ns=1&abbucket=15#detail,654987836345,84,四川 成都,0,0,1,0,1,A15,1200,20,,1,1200
东洋倒爷家 专注苹果全球代购,4349.0,Apple/苹果 <span class=H>iPhone</span> 14 Plus全新国行资源机6.7寸手机Promax全网5G,item.taobao.com/item.htm?id=710361361506&ns=1&abbucket=15#detail,710361361506,36,天津,0,0,1,1,1,A15 仿生芯片,1200,20,,1,1200
晓租数码企业店,1059.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行全新正品信用分期按月支付以租代购手机,item.taobao.com/item.htm?id=766199324252&ns=1&abbucket=15#detail,766199324252,192,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
嘉嘉科技数码通讯行,3399.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max 苹果13promax正品5G手机分期免息,item.taobao.com/item.htm?id=742649190557&ns=1&abbucket=15#detail,742649190557,12,北京,0,0,1,0,1,A15,1200,20,,1,1200
为淘而卖,3859.0,【全新原封】Apple/苹果 <span class=H>iPhone</span> 13全国联保未激活国行手机,item.taobao.com/item.htm?id=778122192973&ns=1&abbucket=15#detail,778122192973,0,广东 深圳,1,0,1,1,0,A15,1200,20,,1,1200
慕卿数码,3450.0,Apple/苹果 <span class=H>iPhone</span> 13国行正品全网通5G双卡双待苹果手机顺丰现货,item.taobao.com/item.htm?id=758813079108&ns=1&abbucket=15#detail,758813079108,156,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
上海讯杰数码,6199.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro国行苹果<span class=H>15</span>pro手机<span class=H>iphone</span><span class=H>15</span>promax新款,item.taobao.com/item.htm?id=740475443156&ns=1&abbucket=15#detail,740475443156,108,上海,1,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
济南精诚数码,4189.0,Apple/苹果 <span class=H>iPhone</span> 14国行全新原封苹果14双卡5G 未激活全国联保,item.taobao.com/item.htm?id=683198836322&ns=1&abbucket=15#detail,683198836322,168,山东 济南,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
库克数码城,7725.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max官方原装国行<span class=H>15</span>pro正品<span class=H>15</span>手机plus,item.taobao.com/item.htm?id=771179798864&ns=1&abbucket=15#detail,771179798864,660,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
明天数码通讯,3599.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro国行原装正品双卡5G全网通一年质保,item.taobao.com/item.htm?id=749932843609&ns=1&abbucket=15#detail,749932843609,60,广东 深圳,0,0,1,0,0,A15,4800,20,,1,4800
刘先生的手机铺,3299.0,Apple/苹果 <span class=H>iPhone</span> 13正品6.1英寸13Promax原装13mini成都闪送,item.taobao.com/item.htm?id=656350178407&ns=1&abbucket=15#detail,656350178407,72,四川 成都,0,0,1,0,0,A15,1200,20,,1,1200
一楼土木人创业店,4400.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 2023新款苹果<span class=H>15</span>Pro手机6.1英寸屏<span class=H>15</span>pro,item.taobao.com/item.htm?id=740112750963&ns=1&abbucket=15#detail,740112750963,96,湖北 武汉,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
朝客电子 全球购十年商家,2586.0,【14】Apple/苹果 <span class=H>iPhone</span> 14 苹果14 promax pm plus手机,item.taobao.com/item.htm?id=741016017072&ns=1&abbucket=15#detail,741016017072,528,广东 深圳,1,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
弘茗通讯,3499.0,Apple/苹果 <span class=H>iPhone</span> 14苹果14 Pro Max 国行双卡5G全网通,item.taobao.com/item.htm?id=753615738178&ns=1&abbucket=15#detail,753615738178,168,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
诺悦通讯,6199.0,Apple/苹果 <span class=H>iPhone</span> 14 Plus 午夜色,item.taobao.com/item.htm?id=736241045264&ns=1&abbucket=15#detail,736241045264,0,江苏 南京,1,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
清月科技,2868.0,Apple/苹果 <span class=H>iPhone</span> 13 苹果13 Pro Max 国行双卡全网通手机,item.taobao.com/item.htm?id=751961721198&ns=1&abbucket=15#detail,751961721198,72,广东 汕头,0,0,1,0,0,A15,1200,20,,1,1200
iphone甄选果粉店,2130.0,Apple/苹果 <span class=H>iPhone</span> SE (第三代 苹果se3 指纹手机SE3 国行5G手机,item.taobao.com/item.htm?id=685155134548&ns=1&abbucket=15#detail,685155134548,24,广东 广州,1,0,1,0,0,A15,1200,20,,1,1200
A晓阳通讯,4370.0,新品Apple/苹果 <span class=H>iPhone</span> 14 5G手机官方正品Plus全新苹果14Promax,item.taobao.com/item.htm?id=684104411801&ns=1&abbucket=15#detail,684104411801,36,天津,1,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
大胡子1987,4380.0,新款Apple/苹果 <span class=H>iPhone</span> 14 国行5G 手机 苹果<span class=H>iPhone</span> 14 Plus 手机,item.taobao.com/item.htm?id=683638788022&ns=1&abbucket=15#detail,683638788022,60,上海,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
济南精诚数码,3749.0,Apple/苹果 <span class=H>iPhone</span> 13全新苹果13新款双卡5G手机<span class=H>iphone</span>13国行原封,item.taobao.com/item.htm?id=656286778627&ns=1&abbucket=15#detail,656286778627,72,山东 济南,0,0,1,0,0,A15,1200,20,,1,1200
成都众合数码通讯,3965.0,Apple/苹果 <span class=H>iPhone</span> 14国行原封官方网旗舰新款正品手机苹果14Plus,item.taobao.com/item.htm?id=684109726374&ns=1&abbucket=15#detail,684109726374,96,四川 成都,0,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
GD意难忘数码,4750.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro国行正品全网通5G双卡智能手机顺丰包邮,item.taobao.com/item.htm?id=770636258143&ns=1&abbucket=15#detail,770636258143,36,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
e酷手机网10年诚信店铺,5902.0,新品当天发Apple/苹果 <span class=H>iPhone</span> 14国行正品5G手机原封<span class=H>iphone</span>14Plus,item.taobao.com/item.htm?id=712651023920&ns=1&abbucket=15#detail,712651023920,36,北京,1,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
暴走数码严选,4650.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max手机<span class=H>iPhone</span>13pro全网通5G苹果手机,item.taobao.com/item.htm?id=759086718933&ns=1&abbucket=15#detail,759086718933,120,广东 广州,0,0,1,0,0,A15,1200,20,,1,1200
至尊果粉专享店,2058.0,Apple/苹果 <span class=H>iPhone</span> SE (第三代,item.taobao.com/item.htm?id=736957117895&ns=1&abbucket=15#detail,736957117895,180,广东 广州,0,0,1,0,1,A15,1200,18,,1,1200
酷动精品数码商城,2849.0, Apple/苹果 <span class=H>iPhone</span> 13 Pro Max现货速发苹果13Pro 国行全网通,item.taobao.com/item.htm?id=751111584025&ns=1&abbucket=15#detail,751111584025,276,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
Blue蓝蓝数码,8569.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max国行全网5G手机 苹果<span class=H>15</span>Max全新原封,item.taobao.com/item.htm?id=739725727704&ns=1&abbucket=15#detail,739725727704,240,四川 成都,0,0,1,0,1,A17 Pro 芯片,4800,20,,1,4800
鹏云数码通讯,2999.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max苹果13promax 13 pro 手机国行正品,item.taobao.com/item.htm?id=737956395213&ns=1&abbucket=15#detail,737956395213,60,广东 深圳,1,0,1,0,0,A15,1200,20,,1,1200
为淘而卖,4043.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro苹果13promax 13mini手机国行全国联保,item.taobao.com/item.htm?id=730954965452&ns=1&abbucket=15#detail,730954965452,24,广东 深圳,1,0,1,1,0,A15,1200,20,,1,1200
武汉芒果数码,4350.0,Apple/苹果 <span class=H>iPhone</span> 14国行全新原封手机<span class=H>iphone</span>14正品未激活5G现货,item.taobao.com/item.htm?id=684509367054&ns=1&abbucket=15#detail,684509367054,24,湖北 武汉,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
东洋倒爷家 专注苹果全球代购,3849.0,Apple/苹果 <span class=H>iPhone</span> 13全系列国行旗舰双卡5G手机天津发顺丰Promax,item.taobao.com/item.htm?id=655458600763&ns=1&abbucket=15#detail,655458600763,48,天津,0,0,1,1,1,A15,1200,20,,1,1200
手机老农民 15年老店,2780.0,Apple/苹果 <span class=H>iPhone</span> 12 Pro 苹果12 12promax手机国行送鉴别教程,item.taobao.com/item.htm?id=633596472336&ns=1&abbucket=15#detail,633596472336,60,江苏 南京,0,0,1,0,0,A14,1200,20,,1,1200
爱芳数码 65期金牌卖家,3028.0,2022新款Apple/苹果 <span class=H>iPhone</span> 14 Plus国行6.7英寸苹果14plus手机,item.taobao.com/item.htm?id=713860580625&ns=1&abbucket=15#detail,713860580625,264,广东 深圳,1,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
蘑菇酱数码,3150.0,12期分期免息/Apple/苹果 <span class=H>iPhone</span> 14 Plus国行资源卡贴未激活手机,item.taobao.com/item.htm?id=637505800836&ns=1&abbucket=15#detail,637505800836,60,广东 深圳,1,0,0,1,0,A15 仿生芯片,1200,20,,1,1200
千里云海科技企业店,5188.0,2023新款Apple/苹果 <span class=H>iPhone</span> 14 Plus国行5G 双卡官方旗舰原封手机,item.taobao.com/item.htm?id=709736010332&ns=1&abbucket=15#detail,709736010332,12,陕西 西安,1,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
卡妮新机,2288.0,Apple/苹果 <span class=H>iPhone</span> 13 苹果13 原装正品支持检测保修一年售后无忧,item.taobao.com/item.htm?id=754393829017&ns=1&abbucket=15#detail,754393829017,96,上海,1,0,1,1,0,A15,1200,20,,1,1200
小黄鸭数码,3520.0,现货速发Apple/苹果<span class=H>iPhone</span>14正品国行<span class=H>iPhone</span>14ProMax14Plus全网通,item.taobao.com/item.htm?id=684564195268&ns=1&abbucket=15#detail,684564195268,72,广东 深圳,1,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
麦克的二手原装iPhone,2999.0,Apple/苹果 <span class=H>iPhone</span> 13原装正品三网5G全网通无锁单卡6.1英寸256G,item.taobao.com/item.htm?id=678260119187&ns=1&abbucket=15#detail,678260119187,180,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
手机老农民 15年老店,4100.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max13双卡13mini原装13Pro送鉴别教程,item.taobao.com/item.htm?id=657394666923&ns=1&abbucket=15#detail,657394666923,60,江苏 南京,0,0,1,0,0,A15,1200,20,,1,1200
点点数码体验店,2299.0,Apple/苹果 <span class=H>iPhone</span> 13 mini原装正品5.4英寸三网5G无锁国行手机,item.taobao.com/item.htm?id=734751043725&ns=1&abbucket=15#detail,734751043725,84,广东 广州,0,0,1,0,0,A15,1200,20,,1,1200
梵希数码,3000.0,原装正品Apple/苹果 <span class=H>iPhone</span> 13 Pro Max全新十三13pro 分期免息,item.taobao.com/item.htm?id=755543118079&ns=1&abbucket=15#detail,755543118079,216,广东 深圳,0,0,1,0,1,A15,1200,20,,1,1200
当当手机,2580.0,送20W快充Apple/苹果 <span class=H>iPhone</span> 14 三网5G苹果14手机 <span class=H>iphone</span>14,item.taobao.com/item.htm?id=703182932196&ns=1&abbucket=15#detail,703182932196,132,广东 深圳,1,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
济南精诚数码,5789.0,Apple/苹果 <span class=H>iPhone</span> 13 mini国行全新苹果13mini手机5.4寸苹果小屏,item.taobao.com/item.htm?id=656288366142&ns=1&abbucket=15#detail,656288366142,240,山东 济南,0,0,1,0,0,A15,1200,20,,1,1200
慕卿数码,4350.0,Apple/苹果 <span class=H>iPhone</span> 14国行正品双卡双待全网通5G智能手机顺丰现货,item.taobao.com/item.htm?id=759142250082&ns=1&abbucket=15#detail,759142250082,36,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
果粉 Store,8950.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max 国行十五双卡5G新款<span class=H>15</span>pro max手机,item.taobao.com/item.htm?id=740733591084&ns=1&abbucket=15#detail,740733591084,72,广东 深圳,1,0,1,1,1,A17 Pro 芯片,4800,30,,1,4800
浙江苹果源销售服务中心,4919.0,Apple/苹果 <span class=H>iPhone</span> 14 Plus,item.taobao.com/item.htm?id=731609024988&ns=1&abbucket=15#detail,731609024988,24,浙江 杭州,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
手机老农民 15年老店,1990.0,Apple/苹果 <span class=H>iPhone</span> 12 国行5G双卡6.1寸 ip12 A14处理器 实体老店,item.taobao.com/item.htm?id=742929179329&ns=1&abbucket=15#detail,742929179329,36,江苏 南京,0,0,1,0,0,A14,1200,20,,1,1200
东洋倒爷家 专注苹果全球代购,3749.0,【12期免息】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>系列国行双卡5G手机天津Promax,item.taobao.com/item.htm?id=774243781358&ns=1&abbucket=15#detail,774243781358,48,天津,0,0,1,1,0,A16 仿生芯片,4800,20,,1,4800
小黄鸭数码,4899.0,顺丰包邮Apple/苹果 <span class=H>iPhone</span> 13 Pro苹果13ProMax正品手机13Mini,item.taobao.com/item.htm?id=680556570108&ns=1&abbucket=15#detail,680556570108,0,广东 深圳,1,0,1,0,0,A15,1200,20,,1,1200
Blue蓝蓝数码,3769.0,Apple/苹果 <span class=H>iPhone</span> 13 6.1寸双卡5G手机 <span class=H>iPhone</span>13实体国行原封,item.taobao.com/item.htm?id=655030544407&ns=1&abbucket=15#detail,655030544407,192,四川 成都,0,0,1,0,1,A15,1200,20,,1,1200
久顺兴数码,2799.0,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max苹果13pro苹果13promax 双卡5G手机,item.taobao.com/item.htm?id=769415776311&ns=1&abbucket=15#detail,769415776311,1200,广东 深圳,0,0,1,0,1,A15,1200,20,,1,1200
Machome苹果家园上海,6630.0,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro正品5G手机国行全网通首发现货,item.taobao.com/item.htm?id=738821557808&ns=1&abbucket=15#detail,738821557808,228,上海,0,0,1,0,1,A17 Pro 芯片,4800,20,,1,4800
上海鑫诚科技,3699.0,Apple/苹果 <span class=H>iPhone</span> 13手机国行双卡苹果13mini手机<span class=H>iphone</span>13promax,item.taobao.com/item.htm?id=720551985301&ns=1&abbucket=15#detail,720551985301,24,上海,1,0,1,0,0,A15,1200,20,,1,1200
上海讯杰数码,3999.0,Apple/苹果 <span class=H>iPhone</span> 14手机<span class=H>iphone</span>14plus手机苹果14手机国行双卡,item.taobao.com/item.htm?id=722667446676&ns=1&abbucket=15#detail,722667446676,48,上海,1,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
太平洋实体店,4729.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 6.1寸 A16 上海实体店全新国行正品,item.taobao.com/item.htm?id=739076340805&ns=1&abbucket=15#detail,739076340805,48,上海,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
晓租数码企业店,1259.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus国行正品以租代购20%首付分期苹果手机,item.taobao.com/item.htm?id=766420356723&ns=1&abbucket=15#detail,766420356723,36,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
天诺数码 十年老店,2999.0,【现货速发】Apple/苹果 <span class=H>iPhone</span> 13 mini苹果13pro max新款5G手机,item.taobao.com/item.htm?id=704990973580&ns=1&abbucket=15#detail,704990973580,24,广东 深圳,0,0,1,0,1,A15,1200,20,,1,1200
瑞娜数码专营店,3199.0,特价 13 苹果13 <span class=H>iPhone</span> 13 苹果13mini 苹果13pro 苹果13pro max 13  国行原装正品,detail.tmall.com/item.htm?id=715679564033&ns=1&abbucket=15,715679564033,96,河北 唐山,0,0,1,0,0,A15,1200,20,,1,1200
晓租数码企业店,959.0,Apple/苹果 <span class=H>iPhone</span> 14国行正品原装以租代购20%首付按月付买手机,item.taobao.com/item.htm?id=772259692170&ns=1&abbucket=15#detail,772259692170,24,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
果粉优选,2364.0,Apple/苹果 <span class=H>iPhone</span> 13pro苹果13promax 13mini国行手机全国联保,item.taobao.com/item.htm?id=710847859767&ns=1&abbucket=15#detail,710847859767,396,广东 深圳,1,0,1,1,0,A15,1200,20,,1,1200
